ecole_name,ecole_more_inf_url,ecole_voir_la_fiche_url,ecole_title,ecole_ville,ecole_phone,ecole_email,ecole_region,ecole_nb_etudiants,ecole_web_site_url,ecole_address,ecole_comment_contacter
Institut national des techniques économiques et comptables,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-national-des-techniques-economiques-et-comptables-5842.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-national-des-techniques-economiques-et-comptables-5842.html,INTEC,Lille,,,Hauts-de-France,,,,
Faculté des sciences et technologies,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-sciences-et-technologies-82787.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-sciences-et-technologies-82787.html,,Villeneuve-d'Ascq,,,Hauts-de-France,,,,
Ecole d'ingénieurs du Littoral Côte d'Opale,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-d-ingenieurs-du-littoral-cote-d-opale-78773.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-d-ingenieurs-du-littoral-cote-d-opale-78773.html,EIL Côte d'Opale,Calais,,,Hauts-de-France,,,,
Centre de formation de la profession bancaire,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-centre-de-formation-de-la-profession-bancaire-79595.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-centre-de-formation-de-la-profession-bancaire-79595.html,CFPB. CFA Picardie,Amiens,,,Hauts-de-France,,,,
Cnam Hauts-de-France,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-cnam-hauts-de-france-77298.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-cnam-hauts-de-france-77298.html,Cnam Lille,Lille,,,Hauts-de-France,,,,
"Groupement des écoles santé, social",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-groupement-des-ecoles-en-sante-social-79248.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-groupement-des-ecoles-en-sante-social-79248.html,,Lille,,,Hauts-de-France,,,,
European School of Political and Social Sciences,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-european-school-of-political-and-social-sciences-les-facultes-de-l-universite-cat-80344.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-european-school-of-political-and-social-sciences-les-facultes-de-l-universite-cat-80344.html,ESPOL,Lille,,,Hauts-de-France,,,,
Institut d'ingénierie de la santé,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-d-ingenierie-de-la-sante-81366.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-d-ingenierie-de-la-sante-81366.html,2IS,Amiens,,,Hauts-de-France,,,,
Pôle arts plastiques,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-pole-arts-plastiques-81244.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-pole-arts-plastiques-81244.html,,Tourcoing,,,Hauts-de-France,,,,
Département Infocom - Université de Lille,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-departement-information-et-communication-81181.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-departement-information-et-communication-81181.html,,Roubaix,,,Hauts-de-France,,,,
"LA MANU, campus Amiens",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/la-manu-campus-amiens.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/la-manu-campus-amiens.html,,Amiens,,,Hauts-de-France,,,,
Cnam Hauts-de-France,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/cnam-hauts-de-france.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/cnam-hauts-de-france.html,Cnam Amiens,Amiens,,,Hauts-de-France,,,,
Institut supérieur d'expertise et d'audit - Université catholique de Lille,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-superieur-d-expertise-et-d-audit-les-facultes-de-l-universite-catholique-76900.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-superieur-d-expertise-et-d-audit-les-facultes-de-l-universite-catholique-76900.html,ISEA,Lille,,,Hauts-de-France,,,,
PROMEO AFPI CFAI AFDE,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-promeo-afpi-cfai-afde-7386.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-promeo-afpi-cfai-afde-7386.html,,Amiens,,,Hauts-de-France,,,,
Institut national de formation des cadres supérieurs de la vente,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-national-de-formation-des-cadres-superieurs-de-la-vente-7384.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-national-de-formation-des-cadres-superieurs-de-la-vente-7384.html,ICSV,Amiens,,,Hauts-de-France,,,,
Institut national supérieur du professorat et de l'éducation de l'académie d'Amiens,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-superieur-du-professorat-et-de-leducation-de-lacademie-damiens.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/institut-national-superieur-du-professorat-et-de-leducation-de-lacademie-damiens.html,INSPÉ,Amiens,,,Hauts-de-France,,,,
UFR des sciences du sport,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-des-sciences-du-sport-8188.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-des-sciences-du-sport-8188.html,UFR STAPS,Amiens,,,Hauts-de-France,,,,
"Institut universitaire de technologie de l'Oise, campus de Beauvais",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-universitaire-de-technologie-de-l-oise-campus-de-beauvais-8185.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-universitaire-de-technologie-de-l-oise-campus-de-beauvais-8185.html,IUT de l'Oise,Beauvais,,,Hauts-de-France,,,,
"Institut universitaire de technologie de l'Oise, campus de Creil",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-universitaire-de-technologie-de-l-oise-campus-de-creil-8181.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-universitaire-de-technologie-de-l-oise-campus-de-creil-8181.html,IUT de l'Oise,Creil,,,Hauts-de-France,,,,
UFR des arts,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-des-arts-8180.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-des-arts-8180.html,,Amiens,,,Hauts-de-France,,,,
UFR de pharmacie,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-pharmacie-8177.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-pharmacie-8177.html,,Amiens,,,Hauts-de-France,,,,
UFR de droit et de science politique,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-droit-et-de-science-politique-8175.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-de-droit-et-de-science-politique-8175.html,,Amiens,,,Hauts-de-France,,,,
UFR des sciences,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-des-sciences-8174.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-des-sciences-8174.html,,Amiens,,,Hauts-de-France,,,,
UFR d'histoire et de géographie,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-d-histoire-et-de-geographie-8173.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-d-histoire-et-de-geographie-8173.html,,Amiens,,,Hauts-de-France,,,,
UFR d'économie et de gestion,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-d-economie-et-de-gestion-8172.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-d-economie-et-de-gestion-8172.html,UFREG,Amiens,,,Hauts-de-France,,,,
