ecole_name,ecole_more_inf_url,ecole_voir_la_fiche_url,ecole_title,ecole_ville,ecole_phone,ecole_email,ecole_region,ecole_nb_etudiants,ecole_web_site_url,ecole_address,ecole_comment_contacter
Institut national des techniques économiques et comptables,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-national-des-techniques-economiques-et-comptables-5186.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-national-des-techniques-economiques-et-comptables-5186.html,INTEC,Nantes,,,Pays de la Loire,,,,
Ecole supérieure des agricultures,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-superieure-d-agricultures-5332.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-superieure-d-agricultures-5332.html,ESA,Angers,,,Pays de la Loire,,,,
Institut Arts et Métiers de Laval,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-arts-et-metiers-institut-de-laval-83054.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-arts-et-metiers-institut-de-laval-83054.html,,Changé,,,Pays de la Loire,,,,
Faculté d'éducation - UCO Angers,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-d-education-8945.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-d-education-8945.html,,Angers,,,Pays de la Loire,,,,
Institut de Formation en Education Physique et en Sport d'Angers,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-de-formation-en-education-physique-et-en-sport-d-angers-8944.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-de-formation-en-education-physique-et-en-sport-d-angers-8944.html,IFEPSA,Les Ponts-de-Cé,,,Pays de la Loire,,,,
Faculté des sciences humaines & sociales - UCO Angers,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-sciences-humaines-et-sociales-8942.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-sciences-humaines-et-sociales-8942.html,,Angers,,,Pays de la Loire,,,,
Faculté des humanités - UCO Angers,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-humanites-8941.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-des-humanites-8941.html,UCO,Angers,,,Pays de la Loire,,,,
Faculté de théologie et de sciences religieuses - UCO Angers,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-theologie-et-de-sciences-religieuses-8940.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-faculte-de-theologie-et-de-sciences-religieuses-8940.html,UCO,Angers,,,Pays de la Loire,,,,
Ecole supérieure d'économie et de management des patrimoines,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-superieure-d-economie-et-de-management-des-patrimoines-8936.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-superieure-d-economie-et-de-management-des-patrimoines-8936.html,ESEMAP,Angers,,,Pays de la Loire,,,,
"ESTHUA - Faculté de Tourisme, Culture et Hospitalité",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-etudes-superieures-de-tourisme-et-d-hotellerie-de-l-universite-d-angers-8930.html,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ufr-etudes-superieures-de-tourisme-et-d-hotellerie-de-l-universite-d-angers-8930.html,,Angers,,,Pays de la Loire,,,,
